\lambda [nm]	
854.8599854	0.000876912
855.039978	0.000883025
855.2199707	0.000828518
855.3999634	0.000860657
855.5800171	0.000922778
855.7600098	0.000832591
855.9400024	0.00085034
856.1199951	0.000898008
856.2999878	0.000856439
856.4799805	0.000893508
856.6599731	0.000906412
856.8399658	0.000825346
857.0200195	0.00088206
857.2000122	0.000880292
857.3800049	0.000817768
857.5599976	0.000849231
857.7399902	0.000903525
857.9199829	0.000898751
858.0999756	0.00084854
858.2799683	0.000867491
858.4599609	0.000820497
858.6400146	0.00082999
858.8200073	0.000810756
859	0.000871074
859.1799927	0.000842402
859.3599854	0.0008657
859.539978	0.000878571
859.7199707	0.000873103
859.8999634	0.000819597
860.0800171	0.000866072
860.2600098	0.000819335
860.4400024	0.000885341
860.6199951	0.000830865
860.7999878	0.000851833
860.9799805	0.000838528
861.1599731	0.000863171
861.3399658	0.000862123
861.5200195	0.000821845
861.7000122	0.000852422
861.8800049	0.000857947
862.0599976	0.000883625
862.2399902	0.000834143
862.4199829	0.000842351
862.5999756	0.00089625
862.7799683	0.000811044
862.9599609	0.000852123
863.1400146	0.000830651
863.3200073	0.00087788
863.5	0.000876475
863.6799927	0.000867487
863.8599854	0.000874421
864.039978	0.000872272
864.2199707	0.000888435
864.3999634	0.000847445
864.5800171	0.000856456
864.7600098	0.000869846
864.9400024	0.000892887
865.1199951	0.00087515
865.2999878	0.000842849
865.4799805	0.000854702
865.6599731	0.000863166
865.8399658	0.000873533
866.0200195	0.000819342
866.2000122	0.000930162
866.3800049	0.000827916
866.5599976	0.000889511
866.7399902	0.000838816
866.9199829	0.00086272
867.0999756	0.000851393
867.2799683	0.000850708
867.4599609	0.000896776
867.6400146	0.000881452
867.8200073	0.000850828
868	0.000860695
868.1799927	0.000836487
868.3599854	0.000855384
868.539978	0.00086353
868.7199707	0.000891267
868.8999634	0.000844914
869.0800171	0.000887206
869.2600098	0.00087317
869.4400024	0.000899259
869.6199951	0.000818608
869.7999878	0.000874386
869.9799805	0.000876241
870.1599731	0.000915303
870.3399658	0.000927051
870.5200195	0.000888139
870.7000122	0.000857183
870.8800049	0.000817671
871.0599976	0.000870218
871.2399902	0.000886058
871.4199829	0.000843568
871.5999756	0.000895398
871.7799683	0.000887066
871.9599609	0.00084574
872.1400146	0.000881756
872.3200073	0.000844679
872.5	0.000893862
872.6799927	0.000843414
872.8599854	0.000840128
873.039978	0.000853472
873.2199707	0.000868874
873.3999634	0.000893108
873.5800171	0.000852096
873.7600098	0.000861484
873.9400024	0.000856612
874.1199951	0.0008921
874.2999878	0.000892197
874.4799805	0.000845103
874.6599731	0.000859933
874.8399658	0.000846174
875.0200195	0.000881829
875.2000122	0.000888641
875.3800049	0.000844597
875.5599976	0.000878835
875.7399902	0.000918095
875.9199829	0.000904253
876.0999756	0.000861864
876.2799683	0.000860439
876.4599609	0.00082774
876.6400146	0.000875653
876.8200073	0.000844512
877	0.000858577
877.1799927	0.000839444
877.3599854	0.000859415
877.539978	0.000829551
877.7199707	0.000824201
877.8999634	0.000874954
878.0800171	0.000826103
878.2600098	0.000837532
878.4400024	0.000855261
878.6199951	0.000826137
878.7999878	0.000824411
878.9799805	0.000807856
879.1599731	0.00083261
879.3399658	0.000835085
879.5200195	0.000791443
879.7000122	0.000826859
879.8800049	0.000858358
880.0599976	0.000885549
880.2399902	0.000839703
880.4199829	0.000839073
880.5999756	0.000902291
880.7799683	0.000808898
880.9599609	0.00084696
881.1400146	0.000817279
881.3200073	0.00078017
881.5	0.000857365
881.6799927	0.000838277
881.8599854	0.000827008
882.039978	0.000812702
882.2199707	0.000831755
882.3999634	0.000823379
882.5800171	0.000802517
882.7600098	0.00084021
882.9400024	0.000819735
883.1199951	0.000803967
883.2999878	0.000802359
883.4799805	0.000854014
883.6599731	0.000791988
883.8399658	0.000779067
884.0200195	0.000821663
884.2000122	0.000844404
884.3800049	0.000870233
884.5599976	0.000847574
884.7399902	0.000766397
884.9199829	0.000814665
885.0999756	0.000818585
885.2799683	0.000830039
885.4599609	0.000899777
885.6400146	0.000834316
885.8200073	0.000804669
886	0.000827907
886.1799927	0.000832338
886.3599854	0.000823214
886.539978	0.000785945
886.7199707	0.000808038
886.8999634	0.000883674
887.0800171	0.000860377
887.2600098	0.000797844
887.4400024	0.000843835
887.6199951	0.000825453
887.7999878	0.000855196
887.9799805	0.000825403
888.1599731	0.000830612
888.3399658	0.000817794
888.5200195	0.000843075
888.7000122	0.000847146
888.8800049	0.000839597
889.0599976	0.000777347
889.2399902	0.000812103
889.4199829	0.000829422
889.5999756	0.0008705
889.7799683	0.00079044
889.9599609	0.000815029
890.1400146	0.000841579
890.3200073	0.000845204
890.5	0.000842946
890.6799927	0.000816822
890.8599854	0.000820252
891.039978	0.000849982
891.2199707	0.000849032
891.3999634	0.000785459
891.5800171	0.000770337
891.7600098	0.000814157
891.9400024	0.000796454
892.1199951	0.000822692
892.2999878	0.000883068
892.4799805	0.000834312
892.6599731	0.000815467
892.8399658	0.000862226
893.0200195	0.000842057
893.2000122	0.000853803
893.3800049	0.000828905
893.5599976	0.000878811
893.7399902	0.000828772
893.9199829	0.000894399
894.0999756	0.00087175
894.2799683	0.000790805
894.4599609	0.000851652
894.6400146	0.000869495
894.8200073	0.000825942
895	0.000797196
895.1799927	0.000901345
895.3599854	0.00085365
895.539978	0.000806163
895.7199707	0.000805344
895.8999634	0.000869973
896.0800171	0.00085837
896.2600098	0.000879711
896.4400024	0.000900875
896.6199951	0.000810504
896.7999878	0.000857531
896.9799805	0.00083818
897.1599731	0.000832008
897.3399658	0.000836328
897.5200195	0.000846702
897.7000122	0.000825378
897.8800049	0.000839292
898.0599976	0.000855694
898.2399902	0.000882107
898.4199829	0.000822766
898.5999756	0.000852997
898.7799683	0.000872562
898.9599609	0.000847606
899.1400146	0.000855334
899.3200073	0.000806932
899.5	0.000857374
899.6799927	0.000863787
899.8599854	0.000830362
900.039978	0.000817613
900.2199707	0.000835144
900.3999634	0.000834657
900.5800171	0.000821845
900.7600098	0.000839624
900.9400024	0.000835935
901.1199951	0.00079543
901.2999878	0.000817453
901.4799805	0.000792546
901.6599731	0.000799959
901.8399658	0.000914489
902.0200195	0.000838112
902.2000122	0.000799648
902.3800049	0.000816502
902.5599976	0.000835824
902.7399902	0.000827759
902.9199829	0.000859614
903.0999756	0.0008369
903.2799683	0.000856303
903.4599609	0.000831571
903.6400146	0.00086516
903.8200073	0.000763914
904	0.000796906
904.1799927	0.000853298
904.3599854	0.000851382
904.539978	0.000851209
904.7199707	0.000851611
904.8999634	0.000819165
905.0800171	0.000778673
905.2600098	0.000818075
905.4400024	0.000823293
905.6199951	0.000840572
905.7999878	0.000733412
905.9799805	0.000817075
906.1599731	0.000818913
906.3399658	0.000841164
906.5200195	0.000837606
906.7000122	0.000846991
906.8800049	0.000821156
907.0599976	0.000848167
907.2399902	0.000775762
907.4199829	0.000843737
907.5999756	0.000831066
907.7799683	0.000806612
907.960022	0.000812095
908.1400146	0.000839039
908.3200073	0.000824683
908.5	0.000845455
908.6799927	0.000845651
908.8599854	0.000898479
909.039978	0.000821982
909.2199707	0.000840485
909.3999634	0.000820832
909.5800171	0.000849619
909.7600098	0.000864664
909.9400024	0.000805922
910.1199951	0.00083752
910.2999878	0.000867036
910.4799805	0.000782319
910.6599731	0.000828446
910.8399658	0.000808813
911.0200195	0.000821753
911.2000122	0.000852997
911.3800049	0.000813245
911.5599976	0.000856216
911.7399902	0.000810906
911.9199829	0.000815327
912.0999756	0.000849084
912.2799683	0.00087415
912.460022	0.000821468
912.6400146	0.000815898
912.8200073	0.000800261
913	0.000874671
913.1799927	0.000800178
913.3599854	0.00082946
913.539978	0.000781641
913.7199707	0.000798613
913.8999634	0.000871713
914.0800171	0.000853983
914.2600098	0.000814073
914.4400024	0.000831676
914.6199951	0.00083394
914.7999878	0.00083572
914.9799805	0.000825805
915.1599731	0.000854659
915.3399658	0.000802509
915.5200195	0.000810841
915.7000122	0.0008302
915.8800049	0.000891744
916.0599976	0.000783099
916.2399902	0.000833811
916.4199829	0.000841785
916.5999756	0.000793569
916.7799683	0.000833814
916.960022	0.000843794
917.1400146	0.000876929
917.3200073	0.000845154
917.5	0.000844449
917.6799927	0.000810504
917.8599854	0.00087021
918.039978	0.000865695
918.2199707	0.000866913
918.3999634	0.000781591
918.5800171	0.000803275
918.7600098	0.000847772
918.9400024	0.000789768
919.1199951	0.00082936
919.2999878	0.000835082
919.4799805	0.000825991
919.6599731	0.000802995
919.8399658	0.000813664
920.0200195	0.00082035
920.2000122	0.000814663
920.3800049	0.000789903
920.5599976	0.000846978
920.7399902	0.000814444
920.9199829	0.000861293
921.0999756	0.000772956
921.2799683	0.000787988
921.460022	0.000866641
921.6400146	0.00086979
921.8200073	0.000824744
922	0.000846237
922.1799927	0.000877201
922.3599854	0.000850263
922.539978	0.000863712
922.7199707	0.000856413
922.8999634	0.000895793
923.0800171	0.000807884
923.2600098	0.000819143
923.4400024	0.000828734
923.6199951	0.000847255
923.7999878	0.000846522
923.9799805	0.000855194
924.1599731	0.000882797
924.3399658	0.000839465
924.5200195	0.000848389
924.7000122	0.000841022
924.8800049	0.000860535
925.0599976	0.000804028
925.2399902	0.000870313
925.4199829	0.000877745
925.5999756	0.000841996
925.7799683	0.000873694
925.960022	0.000882103
926.1400146	0.00086766
926.3200073	0.000857766
926.5	0.000837913
926.6799927	0.000903872
926.8599854	0.000824625
927.039978	0.000836968
927.2199707	0.000795493
927.3999634	0.000871021
927.5800171	0.000806101
927.7600098	0.000865061
927.9400024	0.0008198
928.1199951	0.000836004
928.2999878	0.00086
928.4799805	0.000915553
928.6599731	0.000816959
928.8399658	0.000805806
929.0200195	0.000796249
929.2000122	0.000853863
929.3800049	0.000821989
929.5599976	0.000813604
929.7399902	0.000862463
929.9199829	0.000826757
930.0999756	0.000806482
930.2799683	0.000871477
930.460022	0.000848652
930.6400146	0.000851057
930.8200073	0.000829875
931	0.000820658
931.1799927	0.00084997
931.3599854	0.000865449
931.539978	0.000849958
931.7199707	0.000849802
931.8999634	0.00085086
932.0800171	0.000815495
932.2600098	0.000800268
932.4400024	0.000812882
932.6199951	0.000866299
932.7999878	0.00087129
932.9799805	0.000831561
933.1599731	0.000837407
933.3399658	0.000848793
933.5200195	0.000867642
933.7000122	0.000830962
933.8800049	0.000813377
934.0599976	0.00077052
934.2399902	0.00085826
934.4199829	0.000885648
934.5999756	0.000842802
934.7799683	0.000815282
934.960022	0.00084516
935.1400146	0.000889052
935.3200073	0.000869652
935.5	0.000749377
935.6799927	0.000856967
935.8599854	0.000866686
936.039978	0.000841304
936.2199707	0.000843476
936.3999634	0.000818081
936.5800171	0.000860378
936.7600098	0.000852431
936.9400024	0.000863673
937.1199951	0.000841509
937.2999878	0.000890604
937.4799805	0.000798978
937.6599731	0.00083008
937.8399658	0.000840591
938.0200195	0.00083353
938.2000122	0.000846255
938.3800049	0.000812677
938.5599976	0.00081548
938.7399902	0.00078628
938.9199829	0.000872751
939.0999756	0.000836838
939.2799683	0.000894895
939.460022	0.000824278
939.6400146	0.000819797
939.8200073	0.000771476
940	0.00084675
940.1799927	0.00083838
940.3599854	0.000855381
940.539978	0.000889693
940.7199707	0.000954745
940.8999634	0.000857935
941.0800171	0.000859567
941.2600098	0.000861661
941.4400024	0.000886136
941.6199951	0.000843662
941.7999878	0.000777618
941.9799805	0.00082994
942.1599731	0.000821552
942.3399658	0.000857109
942.5200195	0.000833176
942.7000122	0.000848052
942.8800049	0.000829768
943.0599976	0.000884664
943.2399902	0.000810729
943.4199829	0.000848879
943.5999756	0.0008002
943.7799683	0.000884233
943.960022	0.000837847
944.1400146	0.00092639
944.3200073	0.000815057
944.5	0.000846548
944.6799927	0.0008963
944.8599854	0.000816866
945.039978	0.000837318
945.2199707	0.000873834
945.3999634	0.000829472
945.5800171	0.000839946
945.7600098	0.000836025
945.9400024	0.000845169
946.1199951	0.000865413
946.2999878	0.000875831
946.4799805	0.000859914
946.6599731	0.000790086
946.8399658	0.000816954
947.0200195	0.000863419
947.2000122	0.000834415
947.3800049	0.00084527
947.5599976	0.000838796
947.7399902	0.000859095
947.9199829	0.000802692
948.0999756	0.000845302
948.2799683	0.000778414
948.460022	0.000881032
948.6400146	0.0008487
948.8200073	0.000828475
949	0.000861589
949.1799927	0.000869694
949.3599854	0.000835752
949.539978	0.000856433
949.7199707	0.000890035
949.8999634	0.000837708
950.0800171	0.000777856
950.2600098	0.000813366
950.4400024	0.000864573
950.6199951	0.000841451
950.7999878	0.000805723
950.9799805	0.000820027
951.1599731	0.000830574
951.3399658	0.000854735
951.5200195	0.000835636
951.7000122	0.000866612
951.8800049	0.000824445
952.0599976	0.000849317
952.2399902	0.000875751
952.4199829	0.000786006
952.5999756	0.000868087
952.7799683	0.000833599
952.960022	0.000858718
953.1400146	0.000850923
953.3200073	0.000831932
953.5	0.00083022
953.6799927	0.000897064
953.8599854	0.000845243
954.039978	0.000846264
954.2199707	0.000855791
954.3999634	0.000808433
954.5800171	0.000834785
954.7600098	0.000919866
954.9400024	0.000831458
955.1199951	0.00082161
955.2999878	0.000836956
955.4799805	0.000799727
955.6599731	0.000836927
955.8399658	0.000886956
956.0200195	0.000851119
956.2000122	0.000829775
956.3800049	0.000821584
956.5599976	0.000856645
956.7399902	0.000842199
956.9199829	0.000826887
957.0999756	0.000801174
957.2799683	0.000840225
957.460022	0.000853094
957.6400146	0.00087501
957.8200073	0.0007946
958	0.000862191
958.1799927	0.000850198
958.3599854	0.000900895
958.539978	0.000870334
958.7199707	0.000885078
958.8999634	0.000835385
959.0800171	0.000877928
959.2600098	0.000823765
959.4400024	0.000846981
959.6199951	0.000833906
959.7999878	0.000827543
959.9799805	0.000857033
960.1599731	0.000836473
960.3399658	0.000870443
960.5200195	0.000887379
960.7000122	0.000876047
960.8800049	0.000887714
961.0599976	0.000886273
961.2399902	0.00089471
961.4199829	0.00085239
961.5999756	0.000847571
961.7799683	0.000851467
961.960022	0.000797043
962.1400146	0.000857261
962.3200073	0.000825951
962.5	0.000807486
962.6799927	0.000841948
962.8599854	0.000849017
963.039978	0.000854369
963.2199707	0.000904715
963.3999634	0.00085499
963.5800171	0.000804656
963.7600098	0.000851113
963.9400024	0.000858056
964.1199951	0.000884684
964.2999878	0.000872719
964.4799805	0.000866782
964.6599731	0.000856253
964.8399658	0.000863472
965.0200195	0.00086028
965.2000122	0.000889688
965.3800049	0.00085721
965.5599976	0.000879338
965.7399902	0.000835148
965.9199829	0.000903901
966.0999756	0.000877226
966.2799683	0.000876423
966.460022	0.000917016
966.6400146	0.00090157
966.8200073	0.000833845
967	0.000918712
967.1799927	0.000882098
967.3599854	0.000873852
967.539978	0.000851287
967.7199707	0.000880001
967.9000244	0.00089367
968.0800171	0.000904054
968.2600098	0.000903395
968.4400024	0.000923653
968.6199951	0.000909864
968.7999878	0.000928792
968.9799805	0.000870929
969.1599731	0.000917732
969.3399658	0.000931123
969.5200195	0.00088909
969.7000122	0.00089913
969.8800049	0.000878237
970.0599976	0.000926914
970.2399902	0.000906298
970.4199829	0.00097086
970.5999756	0.000933603
970.7799683	0.000916368
970.960022	0.000850274
971.1400146	0.000892888
971.3200073	0.000906363
971.5	0.000908902
971.6799927	0.000883605
971.8599854	0.000873088
972.039978	0.000892675
972.2199707	0.000866405
972.4000244	0.00089477
972.5800171	0.000913787
972.7600098	0.000871398
972.9400024	0.000881498
973.1199951	0.00091756
973.2999878	0.000892448
973.4799805	0.000910119
973.6599731	0.000866623
973.8399658	0.000901933
974.0200195	0.000877363
974.2000122	0.000902666
974.3800049	0.000806163
974.5599976	0.000894258
974.7399902	0.000883887
974.9199829	0.000911238
975.0999756	0.000896411
975.2799683	0.000893562
975.460022	0.000855819
975.6400146	0.000893809
975.8200073	0.000880749
976	0.000864688
976.1799927	0.000909574
976.3599854	0.000857311
976.539978	0.000912135
976.7199707	0.000832665
976.9000244	0.000877093
977.0800171	0.000864869
977.2600098	0.00095907
977.4400024	0.000844635
977.6199951	0.000868033
977.7999878	0.000848503
977.9799805	0.000849264
978.1599731	0.000840115
978.3399658	0.000857605
978.5200195	0.000902694
978.7000122	0.000863829
978.8800049	0.000883732
979.0599976	0.000841209
979.2399902	0.000885767
979.4199829	0.000865223
979.5999756	0.000919063
979.7799683	0.000854426
979.960022	0.000872426
980.1400146	0.000838426
980.3200073	0.00087259
980.5	0.000878151
980.6799927	0.000864385
980.8599854	0.000870769
981.039978	0.00086423
981.2199707	0.000864113
981.4000244	0.000828648
981.5800171	0.00088307
981.7600098	0.000817449
981.9400024	0.000835915
982.1199951	0.000888761
982.2999878	0.00084467
982.4799805	0.000864502
982.6599731	0.000860056
982.8399658	0.000867874
983.0200195	0.000869128
983.2000122	0.000912774
983.3800049	0.000906381
983.5599976	0.000879971
983.7399902	0.000904001
983.9199829	0.000922562
984.0999756	0.000853663
984.2799683	0.000875808
984.460022	0.000895626
984.6400146	0.000866218
984.8200073	0.000851179
985	0.000884859
985.1799927	0.000857754
985.3599854	0.000888993
985.539978	0.00086499
985.7199707	0.000864941
985.9000244	0.000881281
986.0800171	0.000892792
986.2600098	0.000855149
986.4400024	0.000886743
986.6199951	0.000896349
986.7999878	0.000849764
986.9799805	0.000882011
987.1599731	0.000836061
987.3399658	0.000894524
987.5200195	0.000845367
987.7000122	0.000869484
987.8800049	0.000871738
988.0599976	0.000856441
988.2399902	0.000837391
988.4199829	0.000855603
988.5999756	0.000838704
988.7799683	0.000865535
988.960022	0.000862457
989.1400146	0.000844762
989.3200073	0.000893406
989.5	0.0008605
989.6799927	0.000893072
989.8599854	0.00086858
990.039978	0.000822971
990.2199707	0.000855911
990.4000244	0.000954183
990.5800171	0.000901356
990.7600098	0.000866403
990.9400024	0.000878091
991.1199951	0.00089165
991.2999878	0.000846953
991.4799805	0.000871397
991.6599731	0.000847806
991.8399658	0.000863444
992.0200195	0.000882436
992.2000122	0.000855836
992.3800049	0.000849262
992.5599976	0.000893352
992.7399902	0.000860332
992.9199829	0.000845977
993.0999756	0.000896625
993.2799683	0.000872529
993.460022	0.00087917
993.6400146	0.000891917
993.8200073	0.000882801
994	0.000890846
994.1799927	0.000840145
994.3599854	0.000865791
994.539978	0.000894825
994.7199707	0.00083238
994.9000244	0.000886138
995.0800171	0.000874707
995.2600098	0.000903015
995.4400024	0.00087471
995.6199951	0.000828271
995.7999878	0.000884281
995.9799805	0.000867902
996.1599731	0.000849922
996.3399658	0.000912042
996.5200195	0.000883497
996.7000122	0.000887899
996.8800049	0.000890887
997.0599976	0.000937659
997.2399902	0.00093087
997.4199829	0.000928073
997.5999756	0.000874579
997.7799683	0.000888012
997.960022	0.000841691
998.1400146	0.000832727
998.3200073	0.000873941
998.5	0.000865067
998.6799927	0.000933418
998.8599854	0.000919967
999.039978	0.000906681
999.2199707	0.000908345
999.4000244	0.000879756
999.5800171	0.00091728
999.7600098	0.000888591
999.9400024	0.000893418
1000.119995	0.000879822
1000.299988	0.000861116
1000.47998	0.000880851
1000.659973	0.000858727
1000.839966	0.0009858
1001.02002	0.000904996
1001.200012	0.000895606
1001.380005	0.000955392
1001.559998	0.000939053
1001.73999	0.000883417
1001.919983	0.000895608
1002.099976	0.000868205
1002.279968	0.000923315
1002.460022	0.000904349
1002.640015	0.000938787
1002.820007	0.000906863
1003	0.000893926
1003.179993	0.000921803
1003.359985	0.000930793
1003.539978	0.000916025
1003.719971	0.000964803
1003.900024	0.000880562
1004.080017	0.000952069
1004.26001	0.000939174
1004.440002	0.001003141
1004.619995	0.000908505
1004.799988	0.000970827
1004.97998	0.000955799
1005.159973	0.000951872
1005.339966	0.000934303
1005.52002	0.000975603
1005.700012	0.000993427
1005.880005	0.000972925
1006.059998	0.000934858
1006.23999	0.000895557
1006.419983	0.00095181
1006.599976	0.000919682
1006.779968	0.000987693
1006.960022	0.000956437
1007.140015	0.000929071
1007.320007	0.000921794
1007.5	0.000923991
1007.679993	0.000946027
1007.859985	0.00095858
1008.039978	0.000960995
1008.219971	0.000973192
1008.400024	0.000999135
1008.580017	0.000968924
1008.76001	0.00092159
1008.940002	0.000888796
1009.119995	0.000910574
1009.299988	0.000943424
1009.47998	0.000923127
1009.659973	0.000946164
1009.839966	0.001034692
1010.02002	0.001017249
1010.200012	0.000961416
1010.380005	0.000867497
1010.559998	0.000916814
1010.73999	0.000965759
1010.919983	0.000952519
1011.099976	0.001006477
1011.279968	0.000957563
1011.460022	0.00098199
1011.640015	0.000950793
1011.820007	0.000933015
1012	0.000974958
1012.179993	0.000900354
1012.359985	0.000950431
1012.539978	0.000966927
1012.719971	0.000991379
1012.900024	0.000932572
1013.080017	0.000946227
1013.26001	0.000964148
1013.440002	0.00092021
1013.619995	0.000910631
1013.799988	0.000944992
1013.97998	0.000892427
1014.159973	0.000924975
1014.339966	0.000882484
1014.52002	0.000934783
1014.700012	0.000893552
1014.880005	0.000931653
1015.059998	0.000928261
1015.23999	0.000887898
1015.419983	0.00093584
1015.599976	0.000948003
1015.779968	0.000923377
1015.960022	0.000914254
1016.140015	0.0009189
1016.320007	0.000895023
1016.5	0.000907367
1016.679993	0.000888649
1016.859985	0.000926291
1017.039978	0.000881172
1017.219971	0.00093308
1017.400024	0.000927704
1017.580017	0.000902668
1017.76001	0.000944802
1017.940002	0.000851803
1018.119995	0.000882267
1018.299988	0.000926616
1018.47998	0.000869282
1018.659973	0.000935985
1018.839966	0.000832695
1019.02002	0.000924842
1019.200012	0.000855696
1019.380005	0.000907778
1019.559998	0.000940134
1019.73999	0.000851122
1019.919983	0.000934939
1020.099976	0.000899022
1020.279968	0.000939246
1020.460022	0.000893522
1020.640015	0.000917446
1020.820007	0.000892377
1021	0.00085321
1021.179993	0.000866789
1021.359985	0.000898667
1021.539978	0.000914974
1021.719971	0.00089103
1021.900024	0.000907557
1022.080017	0.000837713
1022.26001	0.000892472
1022.440002	0.000903804
1022.619995	0.000870276
1022.799988	0.000919762
1022.97998	0.000895232
1023.159973	0.000911047
1023.339966	0.000910119
1023.52002	0.000875255
1023.700012	0.000916967
1023.880005	0.000912518
1024.059937	0.000886615
1024.23999	0.000898659
1024.420044	0.000872101
1024.599976	0.000881644
1024.780029	0.000924256
1024.959961	0.000851075
1025.140015	0.000960031
1025.319946	0.000898128
1025.5	0.000910588
1025.680054	0.000874152
1025.859985	0.000897293
1026.040039	0.000889481
1026.219971	0.000909447
1026.400024	0.000910968
1026.579956	0.000869208
1026.76001	0.000886071
1026.939941	0.000851525
1027.119995	0.000880998
1027.300049	0.000874654
1027.47998	0.000895293
1027.660034	0.000904498
1027.839966	0.000911452
1028.02002	0.000866171
1028.199951	0.000871026
1028.380005	0.000876583
1028.559937	0.000934351
1028.73999	0.00086988
1028.920044	0.000908763
1029.099976	0.000897774
1029.280029	0.000862029
1029.459961	0.00088845
1029.640015	0.000868012
1029.819946	0.000914302
1030	0.000893562
1030.180054	0.000925803
1030.359985	0.000865595
1030.540039	0.000863156
1030.719971	0.000805836
1030.900024	0.000896136
1031.079956	0.000899089
1031.26001	0.000908643
1031.439941	0.00086069
1031.619995	0.000890012
1031.800049	0.000883319
1031.97998	0.000936785
1032.160034	0.000931403
1032.339966	0.00088406
1032.52002	0.000882215
1032.699951	0.000893543
1032.880005	0.000946714
1033.059937	0.000907503
1033.23999	0.000886582
1033.420044	0.000938498
1033.599976	0.000933435
1033.780029	0.00089079
1033.959961	0.000894714
1034.140015	0.000934421
1034.319946	0.000894937
1034.5	0.000884959
1034.680054	0.000865614
1034.859985	0.000903596
1035.040039	0.000902633
1035.219971	0.000908
1035.400024	0.000902814
1035.579956	0.000880186
1035.76001	0.000903228
1035.939941	0.000884906
1036.119995	0.000894115
1036.300049	0.000902154
1036.47998	0.000895443
1036.660034	0.000862632
1036.839966	0.000889139
1037.02002	0.000852876
1037.199951	0.000908856
1037.380005	0.000962302
1037.559937	0.000934895
1037.73999	0.000897781
1037.920044	0.000880984
1038.099976	0.000916682
1038.280029	0.000861921
1038.459961	0.000934433
1038.640015	0.000888715
1038.819946	0.000873195
1039	0.000937387
1039.180054	0.000869304
1039.359985	0.000895701
1039.540039	0.000924966
1039.719971	0.000841538
1039.900024	0.00092016
1040.079956	0.0008909
1040.26001	0.000924011
1040.439941	0.000910501
1040.619995	0.00088592
1040.800049	0.000908374
1040.97998	0.000862176
1041.160034	0.000904185
1041.339966	0.000878849
1041.52002	0.000884042
1041.699951	0.000880677
1041.880005	0.000914728
1042.059937	0.00093113
1042.23999	0.000934384
1042.420044	0.000947244
1042.599976	0.000920547
1042.780029	0.000935299
1042.959961	0.000970925
1043.140015	0.000994529
1043.319946	0.000904191
1043.5	0.00092081
1043.680054	0.000906004
1043.859985	0.000899013
1044.040039	0.000929354
1044.219971	0.000897617
1044.400024	0.000956022
1044.579956	0.00094291
1044.76001	0.000924651
1044.939941	0.000972472
1045.119995	0.000923445
1045.300049	0.000907956
1045.47998	0.000923659
1045.660034	0.000913693
1045.839966	0.000966732
1046.02002	0.000980595
1046.199951	0.000944682
1046.380005	0.000973829
1046.559937	0.000921766
1046.73999	0.000969991
1046.920044	0.00097586
1047.099976	0.000983032
1047.280029	0.000966904
1047.459961	0.000945284
1047.640015	0.000992043
1047.819946	0.001000797
1048	0.000932382
1048.180054	0.000986713
1048.359985	0.000955265
1048.540039	0.001006747
1048.719971	0.000985561
1048.900024	0.001005768
1049.079956	0.000984385
1049.26001	0.001012895
1049.439941	0.000948811
1049.619995	0.000974089
1049.800049	0.001006151
1049.97998	0.000952542
1050.160034	0.000989926
1050.339966	0.001023298
1050.52002	0.000991545
1050.699951	0.000992686
1050.880005	0.000985787
1051.059937	0.000984183
1051.23999	0.001039625
1051.420044	0.001001318
1051.599976	0.001003843
1051.780029	0.001043674
1051.959961	0.000984724
1052.140015	0.001073923
1052.319946	0.001054606
1052.5	0.001098106
1052.680054	0.00107566
1052.859985	0.001080492
1053.040039	0.001089996
1053.219971	0.001103789
1053.400024	0.001094631
1053.579956	0.001115183
1053.76001	0.001084962
1053.939941	0.001122575
1054.119995	0.001117609
1054.300049	0.001071006
1054.47998	0.001120204
1054.660034	0.001149032
1054.839966	0.001174555
1055.02002	0.001183701
1055.199951	0.00118457
1055.380005	0.001181357
1055.559937	0.001193931
1055.73999	0.001229978
1055.920044	0.001213535
1056.099976	0.001194131
1056.280029	0.001213544
1056.459961	0.0011945
1056.640015	0.00123296
1056.819946	0.001253808
1057	0.00126352
1057.180054	0.001231811
1057.359985	0.001268969
1057.540039	0.001303012
1057.719971	0.001344269
1057.900024	0.001362187
1058.079956	0.001296933
1058.26001	0.001358317
1058.439941	0.001395485
1058.619995	0.001394695
1058.800049	0.001398194
1058.97998	0.001355056
1059.160034	0.00140885
1059.339966	0.00139266
1059.52002	0.001370381
1059.699951	0.001418384
1059.880005	0.001498103
1060.060059	0.00148636
1060.23999	0.001458774
1060.420044	0.001495846
1060.599976	0.00148217
1060.780029	0.001508405
1060.959961	0.001559671
1061.140015	0.001593584
1061.319946	0.001561781
1061.5	0.001580364
1061.680054	0.00165734
1061.859985	0.001606256
1062.040039	0.00164482
1062.219971	0.001628277
1062.400024	0.001737248
1062.579956	0.001743082
1062.76001	0.001669009
1062.939941	0.001679723
1063.119995	0.001756937
1063.300049	0.001769118
1063.47998	0.001737346
1063.660034	0.00177272
1063.839966	0.001797248
1064.02002	0.001842019
1064.199951	0.001839611
1064.380005	0.00183861
1064.560059	0.001784073
1064.73999	0.001845412
1064.920044	0.00189665
1065.099976	0.00185362
1065.280029	0.001919642
1065.459961	0.001861381
1065.640015	0.001928002
1065.819946	0.001857839
1066	0.001970261
1066.180054	0.001958284
1066.359985	0.001899621
1066.540039	0.001975532
1066.719971	0.001956888
1066.900024	0.001959198
1067.079956	0.001922418
1067.26001	0.001944668
