720.0 0.0
725.0 0.0
730.0 0.0002
735.0 0.0013
740.0 0.0064
745.0 0.0241
750.0 0.0689
755.0 0.1533
760.0 0.2705
765.0 0.3911
770.0 0.4831
775.0 0.5356
780.0 0.5569
785.0 0.5635
790.0 0.565
795.0 0.5655
800.0 0.5662
805.0 0.5687
810.0 0.5716
815.0 0.5746
820.0 0.5777
825.0 0.5809
830.0 0.5828
835.0 0.5844
840.0 0.5863
845.0 0.5883
850.0 0.5911
855.0 0.595
860.0 0.5991
865.0 0.6039
870.0 0.608
875.0 0.6126
880.0 0.617
885.0 0.6213
890.0 0.6254
895.0 0.6288
900.0 0.6317
905.0 0.6347
910.0 0.6373
915.0 0.6395
920.0 0.6412
925.0 0.642
930.0 0.6423
935.0 0.6424
940.0 0.6415
945.0 0.6396
950.0 0.6346
955.0 0.6224
960.0 0.5957
965.0 0.5449
970.0 0.4659
975.0 0.363
980.0 0.2526
985.0 0.1541
990.0 0.0812
995.0 0.0367
1000.0 0.0141
1004.9999999999999 0.0046
1010.0 0.0012
1014.9999999999999 0.0003
1020.0 0.0001
1025.0 0.0
1030.0 0.0
