450.0 0.0
455.0 0.0
460.0 0.0001
465.0 0.0012
470.0 0.0118
475.0 0.0589
480.0 0.1571
485.0 0.2526
490.0 0.2953
495.0 0.3026
500.0 0.3019
505.0 0.3026
510.0 0.3051
515.0 0.3094
520.0 0.3152
525.0 0.3224
530.0 0.3307
535.0 0.34
540.0 0.3503
545.0 0.3609
550.0 0.3722
555.0 0.3839
560.0 0.3965
565.0 0.4098
570.0 0.4233
575.0 0.4369
580.0 0.4502
585.0 0.4629
590.0 0.4747
595.0 0.4853
600.0 0.4943
605.0 0.5011
610.0 0.5069
615.0 0.5115
620.0 0.5153
625.0 0.5187
630.0 0.5225
635.0 0.5257
640.0 0.5281
645.0 0.5299
650.0 0.5309
655.0 0.5311
660.0 0.5303
665.0 0.5294
670.0 0.5282
675.0 0.5271
680.0 0.5274
685.0 0.5277
690.0 0.5281
695.0 0.5283
700.0 0.5281
705.0 0.527
710.0 0.5256
715.0 0.5243
720.0 0.5231
725.0 0.5226
730.0 0.5223
735.0 0.5211
740.0 0.5167
745.0 0.501
750.0 0.4593
755.0 0.3808
760.0 0.2705
765.0 0.1575
770.0 0.0725
775.0 0.0258
780.0 0.0069
785.0 0.0014
790.0 0.0002
795.0 0.0
800.0 0.0
